,order_id,customer_id,product_id,quantity,order_date,price,Total,year
1617,O01618,C0320,P028,2,2023-11-04,796.29,1592.58,2023
1618,O01619,C0247,P095,3,2023-11-22,23.02,69.06,2023
1619,O01620,C0414,P095,4,2023-11-02,23.02,92.08,2023
1620,O01621,C0106,P052,2,2023-11-18,940.13,1880.26,2023
1621,O01622,C0423,P001,3,2023-11-02,534.93,1604.79,2023
1622,O01623,C0006,P010,3,2023-11-10,683.1,2049.3,2023
1623,O01624,C0016,P072,1,2023-11-28,847.22,847.22,2023
1624,O01625,C0073,P038,4,2023-11-13,817.52,3270.08,2023
1625,O01626,C0100,P081,5,2023-11-13,695.48,3477.4,2023
1626,O01627,C0468,P098,3,2023-11-04,567.31,1701.9299999999998,2023
1627,O01628,C0023,P004,2,2023-11-20,138.74,277.48,2023
1628,O01629,C0102,P037,2,2023-11-25,395.48,790.96,2023
1629,O01630,C0113,P034,2,2023-11-14,525.45,1050.9,2023
1630,O01631,C0174,P071,2,2023-11-08,115.08,230.16,2023
1631,O01632,C0092,P026,1,2023-11-28,842.62,842.62,2023
1632,O01633,C0091,P034,1,2023-11-20,525.45,525.45,2023
1633,O01634,C0011,P087,2,2023-11-26,585.47,1170.94,2023
1634,O01635,C0195,P084,1,2023-11-22,348.97,348.97,2023
1635,O01636,C0174,P027,3,2023-11-20,144.07,432.21,2023
1636,O01637,C0234,P031,3,2023-11-01,168.44,505.32,2023
1637,O01638,C0415,P048,2,2023-11-15,545.84,1091.68,2023
1638,O01639,C0482,P068,5,2023-11-13,877.38,4386.9,2023
1639,O01640,C0452,P056,1,2023-11-15,795.06,795.06,2023
1640,O01641,C0061,P019,2,2023-11-26,128.68,257.36,2023
1641,O01642,C0407,P025,2,2023-11-14,576.6,1153.2,2023
1642,O01643,C0273,P049,3,2023-11-29,906.94,2720.82,2023
1643,O01644,C0163,P077,4,2023-11-20,233.11,932.44,2023
1644,O01645,C0326,P032,1,2023-11-20,815.5,815.5,2023
1645,O01646,C0391,P079,5,2023-11-04,721.44,3607.2000000000003,2023
1646,O01647,C0097,P069,3,2023-11-11,345.37,1036.1100000000001,2023
1647,O01648,C0405,P020,3,2023-11-21,732.21,2196.63,2023
1648,O01649,C0127,P007,3,2023-11-22,325.74,977.22,2023
1649,O01650,C0447,P017,5,2023-11-26,831.47,4157.35,2023
1650,O01651,C0496,P075,4,2023-11-01,798.31,3193.24,2023
1651,O01652,C0108,P094,1,2023-11-15,613.4,613.4,2023
1652,O01653,C0402,P061,5,2023-11-17,155.92,779.5999999999999,2023
1653,O01654,C0034,P022,5,2023-11-11,185.33,926.6500000000001,2023
1654,O01655,C0199,P097,5,2023-11-19,932.46,4662.3,2023
1655,O01656,C0192,P064,5,2023-11-07,745.23,3726.15,2023
1656,O01657,C0238,P023,3,2023-11-04,71.16,213.48,2023
1657,O01658,C0365,P048,5,2023-11-04,545.84,2729.2000000000003,2023
1658,O01659,C0356,P062,4,2023-11-01,315.16,1260.64,2023
1659,O01660,C0243,P035,5,2023-11-20,362.04,1810.2,2023
1660,O01661,C0206,P082,5,2023-11-23,545.01,2725.05,2023
1661,O01662,C0333,P005,2,2023-11-03,68.06,136.12,2023
1662,O01663,C0113,P026,4,2023-11-19,842.62,3370.48,2023
1663,O01664,C0442,P031,4,2023-11-26,168.44,673.76,2023
1664,O01665,C0112,P040,4,2023-11-27,380.06,1520.24,2023
1665,O01666,C0456,P049,5,2023-11-07,906.94,4534.700000000001,2023
1666,O01667,C0081,P048,3,2023-11-29,545.84,1637.52,2023
1667,O01668,C0485,P052,5,2023-12-03,940.13,4700.65,2023
1668,O01669,C0388,P084,1,2023-12-05,348.97,348.97,2023
1669,O01670,C0242,P084,5,2023-12-25,348.97,1744.8500000000001,2023
1670,O01671,C0390,P020,4,2023-12-03,732.21,2928.84,2023
1671,O01672,C0117,P030,2,2023-12-10,167.84,335.68,2023
1672,O01673,C0243,P030,5,2023-12-15,167.84,839.2,2023
1673,O01674,C0301,P071,4,2023-12-17,115.08,460.32,2023
1674,O01675,C0370,P060,3,2023-12-12,789.65,2368.95,2023
1675,O01676,C0406,P011,3,2023-12-08,761.43,2284.29,2023
1676,O01677,C0434,P025,4,2023-12-19,576.6,2306.4,2023
1677,O01678,C0395,P090,4,2023-12-02,947.55,3790.2,2023
1678,O01679,C0108,P057,4,2023-12-15,621.97,2487.88,2023
1679,O01680,C0437,P072,1,2023-12-17,847.22,847.22,2023
1680,O01681,C0192,P018,5,2023-12-20,965.2,4826.0,2023
1681,O01682,C0448,P017,3,2023-12-11,831.47,2494.41,2023
1682,O01683,C0483,P095,1,2023-12-14,23.02,23.02,2023
1683,O01684,C0256,P085,3,2023-12-15,185.69,557.0699999999999,2023
1684,O01685,C0174,P029,4,2023-12-15,205.62,822.48,2023
1685,O01686,C0218,P088,4,2023-12-14,403.85,1615.4,2023
1686,O01687,C0391,P100,5,2023-12-14,922.89,4614.45,2023
1687,O01688,C0154,P042,5,2023-12-12,304.87,1524.35,2023
1688,O01689,C0012,P073,1,2023-12-26,131.85,131.85,2023
1689,O01690,C0473,P018,2,2023-12-16,965.2,1930.4,2023
1690,O01691,C0488,P043,5,2023-12-11,748.87,3744.35,2023
1691,O01692,C0323,P078,5,2023-12-09,723.64,3618.2,2023
1692,O01693,C0294,P051,4,2023-12-13,121.31,485.24,2023
1693,O01694,C0105,P051,1,2023-12-01,121.31,121.31,2023
1694,O01695,C0274,P050,2,2023-12-06,626.12,1252.24,2023
1695,O01696,C0244,P014,3,2023-12-15,414.78,1244.34,2023
1696,O01697,C0292,P058,3,2023-12-08,535.79,1607.37,2023
1697,O01698,C0048,P022,1,2023-12-09,185.33,185.33,2023
1698,O01699,C0346,P071,2,2023-12-21,115.08,230.16,2023
1699,O01700,C0017,P089,5,2023-12-03,464.7,2323.5,2023
1700,O01701,C0251,P004,2,2023-12-12,138.74,277.48,2023
1701,O01702,C0102,P009,4,2023-12-29,258.37,1033.48,2023
1702,O01703,C0146,P027,2,2023-12-03,144.07,288.14,2023
1703,O01704,C0150,P085,5,2023-12-10,185.69,928.45,2023
1704,O01705,C0036,P059,1,2023-12-27,894.42,894.42,2023
1705,O01706,C0189,P067,1,2023-12-17,763.65,763.65,2023
1706,O01707,C0088,P042,4,2023-12-17,304.87,1219.48,2023
1707,O01708,C0201,P021,1,2023-12-18,938.65,938.65,2023
1708,O01709,C0067,P069,4,2023-12-21,345.37,1381.48,2023
1709,O01710,C0245,P096,1,2023-12-03,872.76,872.76,2023
1710,O01711,C0200,P027,2,2023-12-26,144.07,288.14,2023
1711,O01712,C0446,P027,3,2023-12-09,144.07,432.21,2023
1712,O01713,C0222,P091,4,2023-12-30,157.58,630.32,2023
1713,O01714,C0082,P078,5,2023-12-08,723.64,3618.2,2023
1714,O01715,C0481,P040,5,2023-12-04,380.06,1900.3,2023
1715,O01716,C0104,P065,4,2023-12-04,38.36,153.44,2023
1716,O01717,C0142,P026,1,2023-12-03,842.62,842.62,2023
1717,O01718,C0074,P058,1,2023-12-12,535.79,535.79,2023
1718,O01719,C0423,P052,5,2023-12-02,940.13,4700.65,2023
1719,O01720,C0414,P032,5,2023-12-18,815.5,4077.5,2023
1720,O01721,C0169,P073,4,2023-12-07,131.85,527.4,2023
1721,O01722,C0236,P060,5,2023-12-11,789.65,3948.25,2023
1722,O01723,C0021,P095,1,2023-12-07,23.02,23.02,2023
1723,O01724,C0148,P083,4,2023-12-22,255.54,1022.16,2023
1724,O01725,C0178,P090,3,2023-12-11,947.55,2842.6499999999996,2023
1725,O01726,C0201,P079,2,2023-12-09,721.44,1442.88,2023
1726,O01727,C0213,P032,2,2023-12-10,815.5,1631.0,2023
1727,O01728,C0461,P080,4,2023-12-24,642.94,2571.76,2023
1728,O01729,C0235,P050,2,2023-12-27,626.12,1252.24,2023
1729,O01730,C0358,P073,1,2023-12-25,131.85,131.85,2023
1730,O01731,C0202,P090,1,2023-12-22,947.55,947.55,2023
1731,O01732,C0123,P021,3,2023-12-28,938.65,2815.95,2023
1732,O01733,C0452,P081,5,2023-12-09,695.48,3477.4,2023
1733,O01734,C0150,P086,1,2023-12-07,908.91,908.91,2023
1734,O01735,C0358,P093,2,2023-12-23,508.36,1016.72,2023
1735,O01736,C0466,P064,4,2023-12-20,745.23,2980.92,2023
1736,O01737,C0391,P071,1,2023-12-05,115.08,115.08,2023
1737,O01738,C0189,P010,1,2023-12-28,683.1,683.1,2023
1738,O01739,C0259,P099,3,2023-12-25,698.17,2094.5099999999998,2023
1739,O01740,C0210,P058,2,2023-12-23,535.79,1071.58,2023
1740,O01741,C0130,P027,5,2023-12-24,144.07,720.3499999999999,2023
1741,O01742,C0023,P060,1,2023-12-18,789.65,789.65,2023
1742,O01743,C0038,P082,4,2023-12-30,545.01,2180.04,2023
1743,O01744,C0196,P044,4,2023-12-09,505.21,2020.84,2023
1744,O01745,C0439,P025,4,2023-12-01,576.6,2306.4,2023
1745,O01746,C0020,P002,3,2023-12-25,56.56,169.68,2023
1746,O01747,C0059,P091,2,2023-12-10,157.58,315.16,2023
1747,O01748,C0168,P086,4,2023-12-10,908.91,3635.64,2023
1748,O01749,C0249,P060,1,2023-12-27,789.65,789.65,2023
1749,O01750,C0043,P071,2,2023-12-12,115.08,230.16,2023
1750,O01751,C0366,P057,2,2023-12-26,621.97,1243.94,2023
1751,O01752,C0242,P036,2,2023-12-13,877.81,1755.62,2023
1752,O01753,C0009,P054,1,2024-01-27,338.23,338.23,2024
1753,O01754,C0008,P044,2,2024-01-01,505.21,1010.42,2024
1754,O01755,C0349,P086,1,2024-01-20,908.91,908.91,2024
1755,O01756,C0113,P013,2,2024-01-04,474.22,948.44,2024
1756,O01757,C0371,P022,1,2024-01-06,185.33,185.33,2024
1757,O01758,C0213,P066,1,2024-01-10,572.04,572.04,2024
1758,O01759,C0418,P042,3,2024-01-04,304.87,914.61,2024
1759,O01760,C0288,P081,2,2024-01-18,695.48,1390.96,2024
1760,O01761,C0320,P027,5,2024-01-24,144.07,720.3499999999999,2024
1761,O01762,C0203,P055,1,2024-01-13,143.58,143.58,2024
1762,O01763,C0119,P028,1,2024-01-06,796.29,796.29,2024
1763,O01764,C0183,P042,2,2024-01-03,304.87,609.74,2024
1764,O01765,C0008,P052,3,2024-01-22,940.13,2820.39,2024
1765,O01766,C0007,P050,2,2024-01-25,626.12,1252.24,2024
1766,O01767,C0235,P029,1,2024-01-01,205.62,205.62,2024
1767,O01768,C0337,P036,5,2024-01-22,877.81,4389.049999999999,2024
1768,O01769,C0189,P006,1,2024-01-09,990.01,990.01,2024
1769,O01770,C0454,P028,4,2024-01-05,796.29,3185.16,2024
1770,O01771,C0155,P099,5,2024-01-15,698.17,3490.85,2024
1771,O01772,C0256,P014,5,2024-01-12,414.78,2073.8999999999996,2024
1772,O01773,C0406,P073,2,2024-01-06,131.85,263.7,2024
1773,O01774,C0129,P013,5,2024-01-07,474.22,2371.1000000000004,2024
1774,O01775,C0167,P081,4,2024-01-23,695.48,2781.92,2024
1775,O01776,C0348,P099,2,2024-01-02,698.17,1396.34,2024
1776,O01777,C0171,P023,3,2024-01-29,71.16,213.48,2024
1777,O01778,C0436,P086,4,2024-01-22,908.91,3635.64,2024
1778,O01779,C0035,P043,1,2024-01-18,748.87,748.87,2024
1779,O01780,C0312,P075,4,2024-01-07,798.31,3193.24,2024
1780,O01781,C0196,P066,2,2024-01-15,572.04,1144.08,2024
1781,O01782,C0258,P076,1,2024-01-23,154.17,154.17,2024
1782,O01783,C0120,P003,5,2024-01-02,339.92,1699.6000000000001,2024
1783,O01784,C0389,P016,3,2024-01-27,929.88,2789.64,2024
1784,O01785,C0122,P095,4,2024-01-21,23.02,92.08,2024
1785,O01786,C0388,P032,5,2024-01-26,815.5,4077.5,2024
1786,O01787,C0041,P008,2,2024-01-17,810.83,1621.66,2024
1787,O01788,C0192,P064,3,2024-01-21,745.23,2235.69,2024
1788,O01789,C0104,P020,4,2024-01-22,732.21,2928.84,2024
1789,O01790,C0105,P083,1,2024-01-23,255.54,255.54,2024
1790,O01791,C0122,P093,5,2024-01-22,508.36,2541.8,2024
1791,O01792,C0485,P057,3,2024-01-29,621.97,1865.91,2024
1792,O01793,C0069,P036,3,2024-01-04,877.81,2633.43,2024
1793,O01794,C0330,P098,1,2024-01-13,567.31,567.31,2024
1794,O01795,C0267,P054,3,2024-01-23,338.23,1014.69,2024
1795,O01796,C0385,P004,2,2024-01-10,138.74,277.48,2024
1796,O01797,C0434,P094,3,2024-01-15,613.4,1840.1999999999998,2024
1797,O01798,C0176,P032,2,2024-01-02,815.5,1631.0,2024
1798,O01799,C0277,P007,2,2024-01-20,325.74,651.48,2024
1799,O01800,C0411,P088,2,2024-01-01,403.85,807.7,2024
1800,O01801,C0312,P049,5,2024-01-02,906.94,4534.700000000001,2024
1801,O01802,C0165,P024,4,2024-01-25,742.42,2969.68,2024
1802,O01803,C0323,P001,1,2024-01-13,534.93,534.93,2024
1803,O01804,C0446,P063,1,2024-01-25,252.25,252.25,2024
1804,O01805,C0489,P025,1,2024-01-07,576.6,576.6,2024
1805,O01806,C0325,P019,2,2024-01-30,128.68,257.36,2024
1806,O01807,C0065,P012,2,2024-01-08,597.66,1195.32,2024
1807,O01808,C0304,P071,2,2024-01-12,115.08,230.16,2024
1808,O01809,C0121,P065,1,2024-01-30,38.36,38.36,2024
1809,O01810,C0219,P093,4,2024-01-08,508.36,2033.44,2024
1810,O01811,C0160,P022,2,2024-01-07,185.33,370.66,2024
1811,O01812,C0126,P055,2,2024-01-03,143.58,287.16,2024
1812,O01813,C0224,P033,3,2024-02-08,666.87,2000.6100000000001,2024
1813,O01814,C0261,P091,4,2024-02-10,157.58,630.32,2024
1814,O01815,C0326,P089,3,2024-02-10,464.7,1394.1,2024
1815,O01816,C0357,P008,4,2024-02-19,810.83,3243.32,2024
1816,O01817,C0475,P055,2,2024-02-15,143.58,287.16,2024
1817,O01818,C0125,P062,1,2024-02-21,315.16,315.16,2024
1818,O01819,C0472,P047,1,2024-02-07,386.97,386.97,2024
1819,O01820,C0358,P086,2,2024-02-09,908.91,1817.82,2024
1820,O01821,C0134,P078,4,2024-02-28,723.64,2894.56,2024
1821,O01822,C0484,P088,2,2024-02-26,403.85,807.7,2024
1822,O01823,C0131,P032,5,2024-02-16,815.5,4077.5,2024
1823,O01824,C0297,P085,2,2024-02-03,185.69,371.38,2024
1824,O01825,C0007,P015,1,2024-02-12,352.12,352.12,2024
1825,O01826,C0330,P092,4,2024-02-13,588.3,2353.2,2024
1826,O01827,C0204,P091,5,2024-02-13,157.58,787.9000000000001,2024
1827,O01828,C0499,P011,5,2024-02-06,761.43,3807.1499999999996,2024
1828,O01829,C0466,P025,4,2024-02-16,576.6,2306.4,2024
1829,O01830,C0085,P055,3,2024-02-15,143.58,430.74,2024
1830,O01831,C0355,P039,5,2024-02-14,441.94,2209.7,2024
1831,O01832,C0496,P069,4,2024-02-17,345.37,1381.48,2024
1832,O01833,C0301,P040,4,2024-02-20,380.06,1520.24,2024
1833,O01834,C0386,P094,1,2024-02-24,613.4,613.4,2024
1834,O01835,C0056,P082,5,2024-02-14,545.01,2725.05,2024
1835,O01836,C0398,P045,2,2024-02-25,236.05,472.1,2024
1836,O01837,C0138,P096,2,2024-02-05,872.76,1745.52,2024
1837,O01838,C0477,P096,4,2024-02-27,872.76,3491.04,2024
1838,O01839,C0358,P040,1,2024-02-26,380.06,380.06,2024
1839,O01840,C0087,P063,1,2024-02-16,252.25,252.25,2024
1840,O01841,C0050,P009,4,2024-02-01,258.37,1033.48,2024
1841,O01842,C0269,P054,3,2024-02-25,338.23,1014.69,2024
1842,O01843,C0376,P056,2,2024-02-13,795.06,1590.12,2024
1843,O01844,C0091,P048,2,2024-02-14,545.84,1091.68,2024
1844,O01845,C0361,P018,2,2024-02-28,965.2,1930.4,2024
1845,O01846,C0250,P024,5,2024-02-03,742.42,3712.1,2024
1846,O01847,C0486,P015,4,2024-02-25,352.12,1408.48,2024
1847,O01848,C0291,P028,2,2024-02-10,796.29,1592.58,2024
1848,O01849,C0103,P008,2,2024-02-20,810.83,1621.66,2024
1849,O01850,C0415,P098,2,2024-02-18,567.31,1134.62,2024
1850,O01851,C0133,P053,4,2024-02-05,629.57,2518.28,2024
1851,O01852,C0321,P080,1,2024-02-18,642.94,642.94,2024
1852,O01853,C0445,P082,2,2024-02-24,545.01,1090.02,2024
1853,O01854,C0041,P038,1,2024-02-06,817.52,817.52,2024
1854,O01855,C0194,P016,3,2024-02-09,929.88,2789.64,2024
1855,O01856,C0033,P044,1,2024-02-13,505.21,505.21,2024
1856,O01857,C0300,P031,4,2024-02-15,168.44,673.76,2024
1857,O01858,C0249,P087,1,2024-02-10,585.47,585.47,2024
1858,O01859,C0005,P008,3,2024-02-15,810.83,2432.4900000000002,2024
1859,O01860,C0385,P001,5,2024-02-10,534.93,2674.6499999999996,2024
1860,O01861,C0405,P006,1,2024-02-13,990.01,990.01,2024
1861,O01862,C0109,P067,1,2024-02-18,763.65,763.65,2024
1862,O01863,C0193,P078,5,2024-02-20,723.64,3618.2,2024
1863,O01864,C0493,P098,3,2024-02-16,567.31,1701.9299999999998,2024
1864,O01865,C0478,P063,4,2024-02-03,252.25,1009.0,2024
1865,O01866,C0388,P044,5,2024-02-11,505.21,2526.0499999999997,2024
1866,O01867,C0220,P044,3,2024-02-05,505.21,1515.6299999999999,2024
1867,O01868,C0350,P044,3,2024-02-23,505.21,1515.6299999999999,2024
1868,O01869,C0419,P031,3,2024-02-16,168.44,505.32,2024
1869,O01870,C0341,P052,4,2024-02-07,940.13,3760.52,2024
1870,O01871,C0313,P008,3,2024-02-05,810.83,2432.4900000000002,2024
1871,O01872,C0448,P043,1,2024-02-07,748.87,748.87,2024
1872,O01873,C0002,P059,4,2024-02-01,894.42,3577.68,2024
1873,O01874,C0372,P018,1,2024-02-01,965.2,965.2,2024
1874,O01875,C0309,P016,5,2024-02-28,929.88,4649.4,2024
1875,O01876,C0144,P090,2,2024-02-17,947.55,1895.1,2024
1876,O01877,C0189,P058,5,2024-02-24,535.79,2678.95,2024
1877,O01878,C0352,P085,4,2024-02-24,185.69,742.76,2024
1878,O01879,C0264,P053,2,2024-02-12,629.57,1259.14,2024
1879,O01880,C0002,P082,3,2024-02-16,545.01,1635.03,2024
1880,O01881,C0009,P082,3,2024-02-13,545.01,1635.03,2024
1881,O01882,C0448,P006,3,2024-02-14,990.01,2970.0299999999997,2024
1882,O01883,C0348,P057,2,2024-02-13,621.97,1243.94,2024
1883,O01884,C0311,P063,4,2024-02-24,252.25,1009.0,2024
1884,O01885,C0379,P079,1,2024-02-12,721.44,721.44,2024
1885,O01886,C0179,P055,4,2024-02-13,143.58,574.32,2024
1886,O01887,C0338,P090,1,2024-02-16,947.55,947.55,2024
1887,O01888,C0376,P050,3,2024-02-10,626.12,1878.3600000000001,2024
1888,O01889,C0311,P025,2,2024-02-21,576.6,1153.2,2024
1889,O01890,C0446,P067,5,2024-02-19,763.65,3818.25,2024
1890,O01891,C0402,P092,5,2024-02-03,588.3,2941.5,2024
1891,O01892,C0017,P017,4,2024-02-14,831.47,3325.88,2024
1892,O01893,C0408,P012,3,2024-02-29,597.66,1792.98,2024
1893,O01894,C0427,P087,5,2024-02-02,585.47,2927.3500000000004,2024
1894,O01895,C0448,P060,2,2024-02-04,789.65,1579.3,2024
1895,O01896,C0459,P058,1,2024-02-13,535.79,535.79,2024
1896,O01897,C0247,P085,5,2024-02-19,185.69,928.45,2024
1897,O01898,C0124,P032,2,2024-02-06,815.5,1631.0,2024
1898,O01899,C0088,P097,1,2024-02-07,932.46,932.46,2024
1899,O01900,C0055,P056,1,2024-02-25,795.06,795.06,2024
1900,O01901,C0175,P095,5,2024-03-30,23.02,115.1,2024
1901,O01902,C0480,P025,1,2024-03-30,576.6,576.6,2024
1902,O01903,C0294,P048,2,2024-03-11,545.84,1091.68,2024
1903,O01904,C0437,P041,4,2024-03-29,465.37,1861.48,2024
1904,O01905,C0296,P095,1,2024-03-13,23.02,23.02,2024
1905,O01906,C0160,P008,5,2024-03-25,810.83,4054.15,2024
1906,O01907,C0275,P025,4,2024-03-09,576.6,2306.4,2024
1907,O01908,C0217,P041,3,2024-03-08,465.37,1396.1100000000001,2024
1908,O01909,C0409,P087,2,2024-03-24,585.47,1170.94,2024
1909,O01910,C0267,P085,5,2024-03-09,185.69,928.45,2024
1910,O01911,C0303,P029,1,2024-03-22,205.62,205.62,2024
1911,O01912,C0203,P002,5,2024-03-16,56.56,282.8,2024
1912,O01913,C0437,P059,3,2024-03-31,894.42,2683.2599999999998,2024
1913,O01914,C0075,P038,2,2024-03-29,817.52,1635.04,2024
1914,O01915,C0256,P088,4,2024-03-22,403.85,1615.4,2024
1915,O01916,C0076,P077,3,2024-03-04,233.11,699.33,2024
1916,O01917,C0075,P096,1,2024-03-22,872.76,872.76,2024
1917,O01918,C0307,P041,3,2024-03-05,465.37,1396.1100000000001,2024
1918,O01919,C0258,P089,1,2024-03-30,464.7,464.7,2024
1919,O01920,C0141,P091,5,2024-03-18,157.58,787.9000000000001,2024
1920,O01921,C0245,P081,2,2024-03-21,695.48,1390.96,2024
1921,O01922,C0254,P038,4,2024-03-24,817.52,3270.08,2024
1922,O01923,C0031,P043,2,2024-03-16,748.87,1497.74,2024
1923,O01924,C0424,P092,2,2024-03-03,588.3,1176.6,2024
1924,O01925,C0435,P094,2,2024-03-26,613.4,1226.8,2024
1925,O01926,C0359,P095,1,2024-03-23,23.02,23.02,2024
1926,O01927,C0473,P100,2,2024-03-11,922.89,1845.78,2024
1927,O01928,C0439,P063,4,2024-03-28,252.25,1009.0,2024
1928,O01929,C0154,P085,2,2024-03-08,185.69,371.38,2024
1929,O01930,C0012,P071,4,2024-03-30,115.08,460.32,2024
1930,O01931,C0173,P055,4,2024-03-19,143.58,574.32,2024
1931,O01932,C0179,P097,4,2024-03-25,932.46,3729.84,2024
1932,O01933,C0201,P010,5,2024-03-30,683.1,3415.5,2024
1933,O01934,C0373,P037,3,2024-03-20,395.48,1186.44,2024
1934,O01935,C0357,P025,5,2024-03-03,576.6,2883.0,2024
1935,O01936,C0202,P013,2,2024-03-21,474.22,948.44,2024
1936,O01937,C0166,P097,5,2024-03-11,932.46,4662.3,2024
1937,O01938,C0444,P007,3,2024-03-13,325.74,977.22,2024
1938,O01939,C0235,P084,2,2024-03-30,348.97,697.94,2024
1939,O01940,C0296,P018,4,2024-03-23,965.2,3860.8,2024
1940,O01941,C0357,P062,3,2024-03-24,315.16,945.48,2024
1941,O01942,C0460,P019,2,2024-03-24,128.68,257.36,2024
1942,O01943,C0112,P096,2,2024-03-24,872.76,1745.52,2024
1943,O01944,C0377,P084,1,2024-03-13,348.97,348.97,2024
1944,O01945,C0186,P093,5,2024-03-21,508.36,2541.8,2024
1945,O01946,C0053,P087,2,2024-03-21,585.47,1170.94,2024
1946,O01947,C0193,P055,2,2024-03-26,143.58,287.16,2024
1947,O01948,C0475,P008,1,2024-03-18,810.83,810.83,2024
1948,O01949,C0183,P061,2,2024-03-31,155.92,311.84,2024
1949,O01950,C0484,P007,1,2024-03-28,325.74,325.74,2024
1950,O01951,C0264,P084,3,2024-03-14,348.97,1046.91,2024
1951,O01952,C0304,P056,2,2024-03-26,795.06,1590.12,2024
1952,O01953,C0322,P093,4,2024-03-08,508.36,2033.44,2024
1953,O01954,C0126,P005,1,2024-03-08,68.06,68.06,2024
1954,O01955,C0124,P051,4,2024-03-09,121.31,485.24,2024
1955,O01956,C0155,P089,5,2024-03-04,464.7,2323.5,2024
1956,O01957,C0489,P023,4,2024-03-10,71.16,284.64,2024
1957,O01958,C0398,P089,1,2024-03-03,464.7,464.7,2024
1958,O01959,C0399,P060,4,2024-03-04,789.65,3158.6,2024
1959,O01960,C0141,P081,4,2024-03-03,695.48,2781.92,2024
1960,O01961,C0003,P072,4,2024-04-01,847.22,3388.88,2024
1961,O01962,C0410,P041,1,2024-04-04,465.37,465.37,2024
1962,O01963,C0021,P017,5,2024-04-04,831.47,4157.35,2024
1963,O01964,C0106,P084,2,2024-04-03,348.97,697.94,2024
1964,O01965,C0045,P072,3,2024-04-04,847.22,2541.66,2024
1965,O01966,C0436,P097,1,2024-04-16,932.46,932.46,2024
1966,O01967,C0044,P016,5,2024-04-21,929.88,4649.4,2024
1967,O01968,C0153,P047,5,2024-04-22,386.97,1934.8500000000001,2024
1968,O01969,C0088,P055,1,2024-04-30,143.58,143.58,2024
1969,O01970,C0128,P039,1,2024-04-17,441.94,441.94,2024
1970,O01971,C0485,P067,3,2024-04-08,763.65,2290.95,2024
1971,O01972,C0338,P069,4,2024-04-01,345.37,1381.48,2024
1972,O01973,C0072,P074,4,2024-04-19,400.3,1601.2,2024
1973,O01974,C0356,P041,5,2024-04-19,465.37,2326.85,2024
1974,O01975,C0467,P046,5,2024-04-19,900.08,4500.400000000001,2024
1975,O01976,C0276,P066,2,2024-04-16,572.04,1144.08,2024
1976,O01977,C0353,P013,1,2024-04-09,474.22,474.22,2024
1977,O01978,C0122,P005,2,2024-04-23,68.06,136.12,2024
1978,O01979,C0073,P039,2,2024-04-24,441.94,883.88,2024
1979,O01980,C0491,P018,5,2024-04-04,965.2,4826.0,2024
1980,O01981,C0283,P028,5,2024-04-26,796.29,3981.45,2024
1981,O01982,C0184,P036,2,2024-04-19,877.81,1755.62,2024
1982,O01983,C0374,P080,4,2024-04-06,642.94,2571.76,2024
1983,O01984,C0039,P071,3,2024-04-13,115.08,345.24,2024
1984,O01985,C0134,P049,2,2024-04-16,906.94,1813.88,2024
1985,O01986,C0205,P059,1,2024-04-21,894.42,894.42,2024
1986,O01987,C0484,P033,4,2024-04-23,666.87,2667.48,2024
1987,O01988,C0482,P089,2,2024-04-14,464.7,929.4,2024
1988,O01989,C0275,P027,1,2024-04-10,144.07,144.07,2024
1989,O01990,C0323,P094,3,2024-04-19,613.4,1840.1999999999998,2024
1990,O01991,C0325,P090,2,2024-04-05,947.55,1895.1,2024
1991,O01992,C0366,P048,5,2024-04-04,545.84,2729.2000000000003,2024
1992,O01993,C0337,P083,5,2024-04-11,255.54,1277.7,2024
1993,O01994,C0310,P021,4,2024-04-03,938.65,3754.6,2024
1994,O01995,C0421,P020,3,2024-04-23,732.21,2196.63,2024
1995,O01996,C0404,P056,4,2024-04-30,795.06,3180.24,2024
1996,O01997,C0014,P078,2,2024-04-28,723.64,1447.28,2024
1997,O01998,C0040,P035,1,2024-04-26,362.04,362.04,2024
1998,O01999,C0273,P015,5,2024-04-18,352.12,1760.6,2024
1999,O02000,C0209,P009,3,2024-04-06,258.37,775.11,2024
2000,O02001,C0328,P012,3,2024-04-13,597.66,1792.98,2024
2001,O02002,C0466,P043,3,2024-04-27,748.87,2246.61,2024
2002,O02003,C0075,P029,3,2024-04-23,205.62,616.86,2024
2003,O02004,C0006,P013,4,2024-04-01,474.22,1896.88,2024
2004,O02005,C0497,P029,4,2024-04-13,205.62,822.48,2024
2005,O02006,C0488,P014,1,2024-04-18,414.78,414.78,2024
2006,O02007,C0090,P068,3,2024-04-27,877.38,2632.14,2024
2007,O02008,C0302,P063,1,2024-04-18,252.25,252.25,2024
2008,O02009,C0271,P045,5,2024-04-26,236.05,1180.25,2024
2009,O02010,C0444,P037,5,2024-04-26,395.48,1977.4,2024
2010,O02011,C0139,P078,1,2024-04-17,723.64,723.64,2024
2011,O02012,C0460,P007,2,2024-04-16,325.74,651.48,2024
2012,O02013,C0163,P097,4,2024-04-03,932.46,3729.84,2024
2013,O02014,C0093,P045,5,2024-04-17,236.05,1180.25,2024
2014,O02015,C0283,P077,4,2024-04-27,233.11,932.44,2024
2015,O02016,C0245,P076,2,2024-04-19,154.17,308.34,2024
